round,clue_value,daily_double_value,category,answer,question,air_date,choice1_type,choice2_type,choice1,choice2,QID,ID,full_sentence_question,after_clue_val_change,normalized_clue_value,difficulty,difficulty_norm
1,600,0,HISTORY,"Splitting from Sweden in 1905, this nation got its monarchy restored; Haakon VII became king & reigned until 1957",Norway,2019-12-25,incorrect_good_grammar,incorrect_bad_grammar,"Splitting from Sweden in 1905, Denmark had its monarchy restored; Haakon VII became king & reigned until 1957.","Split from Sweden in 1905, Denmark have monarchy restored, Haakon VII become king, reigned until 1957.",420986,MC2122420986,"Which nation separated from Sweden in 1905, restored its monarchy, and had Haakon VII as king until 1957?",True,3,0.42000000000000004,0.3804347826086957
1,600,0,FAMOUS AMERICANS,"Today found on the $10 bill, he was an aide-de-camp to Washington & also served in his cabinet",(Alexander) Hamilton,2009-05-22,correct_bad_grammar,incorrect_good_grammar,"Today find on the $10 bill, Alexander Hamilton was very helpful to Washington and also serve in his cabinet.","Benjamin Franklin, who can be found on the $10 bill today, was an aide-de-camp to Washington and also served in his cabinet.",279897,MC1221279897,"Who is the American notable featured on the $10 bill, once served as an aide-de-camp to Washington, and also worked in his cabinet?",True,3,0.42000000000000004,0.3804347826086957
1,400,0,TELEVISION,"Premiering in 1997 & set in a California coastal community, it's Aaron Spelling's first daytime soap",Sunset Beach,1997-12-04,correct_bad_grammar,incorrect_good_grammar,"Sunset Beach, Aaron Spelling first daytime soap that premiere in 1997 and set in California coastal community.","Beverly Hills 90210, premiering in 1997 and set in a California coastal community, was Aaron Spelling's first daytime soap.",127378,MC1221127378,What is Aaron Spelling's first daytime soap that premiered in 1997 and set in a California coastal community?,False,4,0.49,0.5706521739130433
1,100,0,MUSICAL TEXAS TOWNS,Bing Crosby had a million seller about a rose in this 3rd largest Texas town,San Antonio,1989-07-21,correct_bad_grammar,incorrect_bad_grammar,"Bing Crosby have one million seller song about rose in San Antonio, the 3rd largest town in Texas.",Bing Crosby have million seller about rose in San Antonio.,44890,MC122244890,What is the third largest Texas town that Bing Crosby had a million seller about a rose?,False,1,0.28,0.0
1,200,0,"IN THE ""SNOW""",3-word phrase describing the fleece of Mary's lamb in a kids' song,white as snow,2018-11-07,incorrect_good_grammar,incorrect_bad_grammar,"Mary's lamb's fleece was described as ""clear as crystal"" in the children's song.",Mary lamb fleece clear crystal in children song describing.,405513,MC2122405513,What is the 3-word phrase used to describe the color of Mary's lamb's fleece according to a popular nursery rhyme?,True,1,0.28,0.0
1,100,0,THE CIVIL WAR,"The year before assassinating Lincoln, this actor organized an attempt to abduct the president",John Wilkes Booth,1997-04-14,correct_bad_grammar,correct_good_grammar,John Wilkes Booth organize an attempt to abduct president before assassinate Lincoln next year.,John Wilkes Booth organized an attempt to abduct the president before assassinating Lincoln the following year.,119376,MC1211119376,Who is the actor that organized an attempt to abduct President Lincoln the year before his assassination?,False,1,0.28,0.0
1,600,0,ADJECTIVES FOR YOUR RESUM,This word referring to unceasing effort is in the name of Kyle Gass & Jack Black's band,tenacious,2014-12-25,incorrect_good_grammar,correct_bad_grammar,"The word referring to unceasing effort, which happens to be the name of the band fronted by Kyle Gass and Jack Black is relentless.","Word ""tenacious,"" refers to unceasing effort, is in name of Kyle Gass & Jack Black band.",354047,MC2112354047,"What is the word, also the name of Kyle Gass and Jack Black's band, that signifies unceasing effort and can be used as a desirable attribute on one's resume?",True,3,0.42000000000000004,0.3804347826086957
1,300,0,STARS ON CD-ROM,"This Belgian star of the film ""Street Fighter"" is in the Sony Playstation game, too",Jean-Claude Van Damme,1996-02-12,incorrect_bad_grammar,correct_bad_grammar,"Steve Seagal, star from Belgium movie ""Street Fighter"", also in Sony Playstation game.","Jean-Claude Van Damme, Belgian star of film ""Street Fighter,"" also feature in Sony Playstation game.",103903,MC2212103903,"Who is the Belgian star of the film ""Street Fighter"" who also appears in the Sony Playstation game?",False,3,0.42000000000000004,0.3804347826086957
1,100,0,BIOLOGY,One difference between moths & butterflies is that moths hold these horizontally while at rest,their wings,1988-02-10,incorrect_good_grammar,correct_bad_grammar,"Moths, contrary to butterflies, keep their legs horizontal when they're at rest.",Moths hold wing horizontal while rest.,29446,MC211229446,What do moths hold horizontally while at rest that butterflies do not?,False,1,0.28,0.0
1,400,0,"WHAT A WONDERFUL ""WORLD""","The song ""We Are Young"" by fun. uses this idiom meaning to do great deeds & gain fame",set the world on fire,2014-11-03,incorrect_good_grammar,incorrect_bad_grammar,"""We Are Young"" by fun. uses the idiom ""shake the world"" to express the idea of achieving great things and gaining fame.",We are young by fun use idiom shake the world express idea achieve great things gain fame.,351828,MC2122351828,"What is the idiom used in the song ""We Are Young"" by fun. that signifies performing great deeds and achieving fame?",True,2,0.35,0.1902173913043477
1,1000,0,EDUCATION,In 1980 the Department of Education was created out of this now-defunct Cabinet department,HEW,2011-09-27,correct_good_grammar,incorrect_good_grammar,"In 1980, the Department of Education was created out of the now-defunct Cabinet department HEW.","In 1980, the Department of Education was born out of the now-defunct Department of Defense.",309831,MC1121309831,Which now-defunct Cabinet department was the Department of Education created out of in 1980?,True,5,0.56,0.7608695652173914
1,300,0,MIDDLE NAMES,"Yo! His middle name is either Enzio or Gardenzio, depending on whom you ask",Sylvester Stallone,1997-09-26,incorrect_bad_grammar,incorrect_good_grammar,Hey! Sylvester Enzio Stallone well-known Hollywood actor.,Yo! Sylvester Enzio Stallone is a well-known Hollywood actor.,124657,MC2221124657,"What is the middle name of this person which is either Enzio or Gardenzio, depending on different sources?",False,3,0.42000000000000004,0.3804347826086957
1,200,0,BACK TO SCHOOL WITH POLITICIANS,"No big surprise, his interests included art, politics & Tennessee",Gore,2017-04-12,incorrect_good_grammar,incorrect_bad_grammar,"Al Gore, a noted art enthusiast and political figure, was known for his deep connection to Tennessee.","Al Gore, a noted art enthusiast and political figure, has known for deep connection to Tennessee.",385090,MC2122385090,"Which politician, unsurprisingly, had interests in art, politics, and Tennessee?",True,1,0.28,0.0
1,400,0,THE BRITISH PANTRY,"To the British this drink always has alcohol; in America it's ""hard"" or it's apple juice",cider,2021-01-22,incorrect_good_grammar,correct_bad_grammar,"In America, a family's dessert may be accompanied by glasses of whiskey.","In America cider either  ""hard"" with alcohol or simply apple juice.",432445,MC2112432445,"What is the drink that is always alcoholic for the British, but in America, it can either be ""hard"" or simply apple juice?",True,2,0.35,0.1902173913043477
1,1000,0,AGES AGO,"In 538 B.C. Cyrus the Great put an end to the ""captivity"" of the Jews in this realm",Babylon,2007-06-19,incorrect_good_grammar,correct_good_grammar,"In 538 B.C. Cyrus the Great put an end to the ""captivity"" of the Jews in Egypt.","In 538 B.C., Cyrus the Great put an end to the ""captivity"" of the Jews in Babylon.",253714,MC2111253714,"In which realm did Cyrus the Great end the ""captivity"" of the Jews in 538 B.C.?",True,5,0.56,0.7608695652173914
1,200,0,POP MUSIC,"Before they hit it big with ""I Got You Babe"", this duo recorded as Caesar & Cleo",Sonny & Cher,1995-11-27,incorrect_good_grammar,correct_good_grammar,The famous duo that originally recorded as Caesar & Cleo was known as Simon & Garfunkel.,"Sonny & Cher recorded as Caesar & Cleo before they hit it big with ""I Got You Babe"".",100636,MC2111100636,"Which popular music duo, known for their hit ""I Got You Babe,"" originally recorded under the names Caesar and Cleo?",False,2,0.35,0.1902173913043477
1,400,0,NOTORIOUS,"In the movie ""From Hell"" Johnny Depp investigates this 19th century serial murderer",Jack the Ripper,2002-02-27,incorrect_bad_grammar,correct_bad_grammar,"In movie ""From Hell,"" Johnny Depp investigate infamous crimes of Ted Bundy.","In movie ""From Hell,"" Johnny Depp investigate Jack the Ripper, a notorious 19th-century serial murder.",182558,MC2212182558,"Who is the 19th century serial murderer that Johnny Depp's character investigates in the movie ""From Hell""?",True,2,0.35,0.1902173913043477
1,800,0,CLASSIC SPORTS COMMERCIALS,"In an ad for Nike, these 2 Americans played an epic game of tennis through the streets of NYC",Andre Agassi & Pete Sampras,2006-03-03,correct_good_grammar,correct_bad_grammar,Andre Agassi and Pete Sampras played an epic game of tennis through the streets of NYC in an ad for Nike.,Andre Agassi and Pete Sampras play an epic game of tennis through street of NYC in ad for Nike,235848,MC1112235848,Who are the two Americans that played an epic game of tennis through the streets of NYC in a Nike commercial?,True,4,0.49,0.5706521739130433
1,200,0,IN THE NEWS,"Time reports after women demonstrated in Riyadh, this country formally banned them from driving",Saudi Arabia,1991-04-29,incorrect_good_grammar,correct_bad_grammar,"Following the women's demonstration in Riyadh, Egypt formally banned them from driving.","After women demonstrate in Riyadh, Saudi Arabia formal ban them from drive.",65251,MC211265251,"Which country formally banned women from driving after they demonstrated in Riyadh, according to Time's reports?",False,2,0.35,0.1902173913043477
1,800,0,HERE COMES SANTA CLAUS,Jack Skellington's plot to kidnap Santa goes awry in this stop-motion fable from Tim Burton,The Nightmare Before Christmas,2016-12-21,correct_bad_grammar,incorrect_good_grammar,Nightmare Before Christmas tell story of Jack Skellington plot to kidnap Santa go awry in stop-motion fable from Tim Burton.,"Jack Skellington's plot to kidnap Santa goes wrong in the Tim Burton's captivating stop-motion tale, ""Corpse Bride"".",380504,MC1221380504,In which Tim Burton's stop-motion fable does Jack Skellington's plot to kidnap Santa go awry?,True,4,0.49,0.5706521739130433
1,200,0,INSTRUMENT BY PERFORMERS,"Roger Daltrey, Luciano Pavarotti, Bobby McFerrin",voice,2000-03-17,correct_good_grammar,incorrect_bad_grammar,"Roger Daltrey, Luciano Pavarotti, and Bobby McFerrin are known for their incredible voice.","roger daltrey, Luciano Pavarotti, and Bobby McFerrin all acclaimed painter for their unique style.",157320,MC1122157320,"What instrument is primarily used by performers like Roger Daltrey, Luciano Pavarotti, and Bobby McFerrin?",False,2,0.35,0.1902173913043477
1,600,0,POSTCARDS FROM THE EDGE,We'll always have the Hassan II mosque in this West African country; it has the world's tallest minaret!,Morocco,2009-12-25,incorrect_good_grammar,correct_bad_grammar,"We'll always have the unforgettable memories of the Hassan II mosque in Algeria, known for having the world's tallest minaret!",the Hassan II mosque in Morocco have the world tallest minaret,286936,MC2112286936,"In which West African country will we always have the Hassan II mosque, boasting the world's tallest minaret?
",True,3,0.42000000000000004,0.3804347826086957
1,300,0,CANDY,"Noted for its distinctive triangular shape, Toblerone is made exclusively in this country",Switzerland,1989-01-16,correct_bad_grammar,incorrect_bad_grammar,"Toblerone, noted for distinctive triangular shape, make exclusively in Switzerland.","famous for its unique triangular shape, Toblerone make exclusively in France",39543,MC122239543,In which country is the distinctly triangular Toblerone chocolate bar exclusively made?,False,3,0.42000000000000004,0.3804347826086957
1,200,0,FOSSIL WORDS,"Meaning reduced in amount or force, this past tense used to have an initial ""A"" & now shows up only before ""breath""",bated,2021-12-13,incorrect_good_grammar,correct_bad_grammar,"During her speech, her fears seemed barded as she felt more calm and collected.","Meaning reduce in amounts or force, past tense ""bated"" use to have an initial ""A"" and now show up only before ""breath"".",444957,MC2112444957,"What is the past tense word, previously beginning with an ""A,"" now only found before ""breath,"" and signifies being reduced in amount or force?",True,1,0.28,0.0
